5.68083705743980	4.66138633678563
3.69014464747162	2.55412562459114
4.12472384595738	2.64695711431507
5.22377015312883	5.08725036471971
3.82321158717882	0.966086242411695
5.01681130623044	2.24993487245858
2.40286098732931	4.39147178374316
3.09144506733186	3.15136828873404
4.12970281697272	2.02772809594892
5.19077967041196	1.10559280909730
4.35244795401330	2.18231499964197
3.20389258043791	2.30772828730967
2.78152333688987	5.87773344871887
5.89418180497354	4.94095233622932
3.81724643157274	4.15056344212064
5.20712820758756	4.38356911770047
2.87893261253278	4.56957018900575
5.00516732120786	3.65782969747073
1.83963293984154	4.49410892180638
3.31963093531225	6.36252134561001
4.47556211948131	3.23534525247974
0.567456029693495	5.46784955528803
2.24476995725418	3.31150779537850
5.32829785375067	4.26022728845662
4.77228245211770	1.47822760644699
4.68004169873444	4.32448647634342
3.98680787280723	1.77332600475143
3.16997927141152	4.97927064566149
4.02852474337325	1.72357304273784
4.46710708026349	1.99997326773252
3.83381004491236	6.42665449073362
3.32901000459956	5.26480048279193
4.06086377853885	2.15919800748597
3.08822261344165	4.92809052428535
2.00318717964554	2.90044320239506
2.28264350681384	3.37654849905280
4.38509240594263	1.74994712740894
3.64209806793479	3.69012811933389
4.38958646644833	1.39828377670479
5.72636913791818	2.00268275470431
6.07134917083519	5.49808101241856
4.70839429433902	5.24389034992499
1.56991443323324	3.13249442993535
3.52008881744167	2.54616675836455
4.57264302043628	2.03816685913840
4.16311808905324	2.76078315990356
4.17773107872087	0.275219072752413
3.92479680896347	1.97578853240244
6.67426687715872	5.99957809890804
5.20062035934673	4.74273035715703
3.28355923941997	5.99838748512308
3.12565872240018	5.70246636506765
5.71878531397855	4.46399072762850
5.45397311513862	4.82732124771344
1.82192588991825	3.21355013246939
0.768679914007653	5.26677957264588
3.56839201486838	3.89521036308963
3.76808440155729	4.95712113519209
4.98066463423217	2.23927242046880
2.91951691624801	3.36740840273129
5.25224008609119	4.52577620299743
5.14020524643555	1.61278047181599
4.65018120906484	4.39694986182976
4.92341489053453	4.59235638668614
5.21966798071520	2.95289484240803
4.50455131065927	1.90678397797226
2.80753688314093	2.29362280718406
4.87579613925293	3.03643450897755
1.66922298922937	5.52993371104501
3.23524163647237	4.71624937212810
6.18208664328997	5.55891353984679
5.15065188146736	5.17918800210303
3.01235911787415	3.78129530785293
3.01026541263812	1.77115740811675
4.71569524412032	2.63194975242392
3.38742077291288	2.82576891216234
5.29093257906809	5.20349787281902
4.19513684449565	1.52943171835782
2.37210255795500	2.83094286140049
4.61850782203562	2.49607165102627
3.78822474526799	4.67099719301198
4.97362501751591	1.86652946684958
4.26594299711150	4.69327691228397
4.09417470647310	2.06981864597300
5.95386644105795	5.26486822274557
5.51348552677591	5.28336475706987
3.38688005825512	2.65721180555088
2.89363826655738	5.61294266399129
4.98937449043532	1.82208786779935
4.62869659775422	1.10176288160969
3.07910939522454	3.11288197983306
4.10754009302026	1.43552905979350
4.08122848514439	4.81102901285874
5.39804451396060	3.78367161301282
2.28887759760935	3.00290139464853
5.08601993759037	4.41299184954991
3.57512366204765	2.26069112943920
4.54081089409905	3.06461635606347
2.75235167752526	3.32343729716188
4.66528685806739	0.480543212250324
4.25170938340811	4.63897699226910
4.64573358134725	5.14976133720708
4.14208909276843	1.02935143755739
3.42182556513219	4.59188006208232
4.77902946305098	3.49044630459470
4.16763086322681	3.24751502231699
2.85928840868439	4.70486912324020
2.61834490545680	3.21760956787917
4.60882102037190	3.48012038598576
2.16575753169022	2.93138676043294
1.94670497150570	4.52060996380171
5.35093598196203	4.22945466798045
3.46129001088844	6.29061384531335
3.72698053156641	1.89900368210958
4.46805896134516	2.03993281472786
4.36424028272593	0.444001071778999
1.72475822752910	4.62999395151926
2.28190294498637	4.69853702625401
4.04729598624204	4.68722800778523
1.71471105195058	2.48228949028232
5.52095340488388	4.33529115634974
5.09933332322119	3.31893007999491
4.95501667655404	3.92229576304729
3.32284165774577	3.76407638545880
4.01680497738571	2.95697163938985
3.16522398733857	2.98138023487380
5.21702674018731	4.50634753775647
4.28427351368842	5.32722108719333
3.32181328348334	5.81796460568848
2.84461434629833	5.12428594858641
4.94435600859689	3.96059569660777
5.02650699485125	1.63668802893105
5.24542598989163	3.26001519011029
3.50703368489390	3.20836301685143
2.67837226492245	3.75112294103740
3.08457164538153	1.87252075867879
4.52317273764313	1.53196869089562
5.29491240220847	4.36010787766092
5.71028371969896	5.43259864419646
4.73244123678862	3.63696357290378
2.48147665137727	4.54993077750505
3.34199528685589	4.23904239261267
4.67882693938245	0.835930957715201
2.76000603644966	2.38766520516771
1.58720557286580	4.58810826787760
3.49198988420768	2.47334048971845
6.57171051437187	4.12787859838934
2.95935020967913	4.41340357769188
5.71687035076976	4.93213105105863
5.29535877441102	5.03335825883195
3.73076361139515	3.65984358440367
3.67432595230974	3.48313916581509
3.48461991706093	5.36473684762280
3.15732307907361	4.25435306162148
3.29179077022454	4.84195524426920
6.25387394567389	3.92305351622777
2.59167923985766	3.66136585460290
5.22589240688811	4.63491253454956
5.55781900890840	5.28174837647505
5.24196492622168	3.95322324012465
2.00772297124783	3.57377281869293
2.02397119602579	3.33045473713690
4.40743981339631	5.99893865229253
3.30330442110059	6.41431587392573
4.54785670046788	1.54291021208383
3.40997141630402	2.72934944102784
4.44797169140860	3.94229773433451
2.68364973005453	5.25320529381713
1.40827002815559	5.44620255341905
3.01705853757275	2.82228829017901
4.66279267363678	2.86094148412743
4.80056470108963	2.00946981684508
3.43570585611753	5.44005484558366
5.53269390112659	5.20040032853623
4.37206169620865	0.244560903939846
1.99656762872486	3.99043429044922
5.47641984926480	4.21588326481461
2.70415354539386	3.38276184639376
4.93001269380361	2.92357734689138
4.28133307226674	3.96210775078015
5.00696256439870	3.33666199570638
3.72325889102341	2.02366558389988
3.73052453618623	5.60971649223393
5.00701741771147	4.62248393429275
2.75537679579172	3.04111618998545
2.99563388082376	2.84563762925836
2.21894180085260	4.59348994811338
2.62800901031148	2.59725534415537
3.69320830990994	1.30941608765195
5.36947739255884	4.73980908285759
3.93114282304942	2.86886667949539
2.56434898262066	2.59965639937327
3.31791572215838	4.82965558644512
6.23368236752013	4.17019759347152
4.85213419934323	5.63216908428633
3.24237008787788	2.98049682161226
6.26380999753136	5.18887177759937
5.35013158464454	4.26874049730866
3.18659390811528	4.50810680937155
4.69737415012201	4.65932745620648

